index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.faz.net/aktuell/gesellschaft/gesundheit/janosch-dahmen-masken-im-herbst-im-gesundheitswesen-sinnvoll-19142805.html,https://www.faz.net/aktuell/gesellschaft/gesundheit/janosch-dahmen-masken-im-herbst-im-gesundheitswesen-sinnvoll-19142805.html,0,www.faz.net,Grünen-Gesundheitspolitiker empfiehlt im Herbst Masken im Gesundheitswesen,"In Krankenhäusern, Praxen und Altenheimen könnten Schutzmasken bald wieder sinnvoll sein, sagt Janosch Dahmen. Der Grünen-Gesundheitspolitiker verweist auf steigende Infektionszahlen bei Grippe und Covid-19.",https://media0.faz.net/ppmedia/aktuell/4084923106/1.9142836/facebook_teaser/intensivfachpflegerinnen.jpg,2023-09-01T01:45:14Z,https://web.archive.org/web/20230903014717/https://www.faz.net/aktuell/gesellschaft/gesundheit/janosch-dahmen-masken-im-herbst-im-gesundheitswesen-sinnvoll-19142805.html,"Der gesundheitspolitische Sprecher der Grünen-Bundestagsfraktion, Janosch Dahmen, hat empfohlen, im Herbst in bestimmten Situationen wieder Masken zu tragen. Um sich vor akuten Atemwegserkrankungen z… [+1637 chars]",,de,'Herbst'
https://www.stern.de/gesellschaft/regional/sachsen/wetter--wieder-steigende-temperaturen-am-wochenende-in-sachsen-33786462.html,https://www.stern.de/gesellschaft/regional/sachsen/wetter--wieder-steigende-temperaturen-am-wochenende-in-sachsen-33786462.html,0,www.stern.de,Wetter: Wieder steigende Temperaturen am Wochenende in Sachsen,"Mit langsam wieder steigenden Temperaturen kehrt der Sommer am Wochenende noch einmal nach Sachsen zurück. Zudem lässt der Regen nach, wie der Deutsche Wetterdienst in Leipzig mitteilte. Demnach ist es am Freitag bei maximal 17 bis 21 Grad noch stark bewölkt …",https://image.stern.de/33786464/t/8B/v1/w1440/r1.7778/-/01--urnnewsmldpacom200901012309019934877v3w800h600l258t717r1538b1570jpeg---0fa1f49f0aa126f9.jpg,2023-09-01T04:47:17Z,https://web.archive.org/web/20230902235316/https://www.stern.de/gesellschaft/regional/sachsen/wetter--wieder-steigende-temperaturen-am-wochenende-in-sachsen-33786462.html,"Mit langsam wieder steigenden Temperaturen kehrt der Sommer am Wochenende noch einmal nach Sachsen zurück. Zudem lässt der Regen nach, wie der Deutsche Wetterdienst in Leipzig mitteilte. Demnach ist … [+726 chars]",,de,'Gewitter'
https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/vorhersage--wetter-in-nordrhein-westfalen-bleibt-wechselhaft-33786470.html,https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/vorhersage--wetter-in-nordrhein-westfalen-bleibt-wechselhaft-33786470.html,0,www.stern.de,Vorhersage: Wetter in Nordrhein-Westfalen bleibt wechselhaft,"In Nordrhein-Westfalen bleibt das Wetter über das Wochenende wechselhaft. Am Freitag gebe es Schauer, vereinzelt seien auch Gewitter gering wahrscheinlich, teilte der Deutsche Wetterdienst (DWD) mit. Die Höchsttemperaturen liegen zwischen 17 und 21 Grad, in H…",https://image.stern.de/33786472/t/g2/v1/w1440/r1.7778/-/01--urnnewsmldpacom200901012309019934905v3w800h600l640t425r1920b1278jpeg---a458b14da81807f5.jpg,2023-09-01T04:53:49Z,https://web.archive.org/web/20230901051533/https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/vorhersage--wetter-in-nordrhein-westfalen-bleibt-wechselhaft-33786470.html,"In Nordrhein-Westfalen bleibt das Wetter über das Wochenende wechselhaft. Am Freitag gebe es Schauer, vereinzelt seien auch Gewitter gering wahrscheinlich, teilte der Deutsche Wetterdienst (DWD) mit.… [+996 chars]",,de,'Gewitter'
https://www.focus.de/panorama/wetter-aktuell/wetter-in-deutschland-auf-herbstliches-wetter-folgt-zum-wochenende-der-spaetsommer_id_54933749.html,https://www.focus.de/panorama/wetter-aktuell/wetter-in-deutschland-auf-herbstliches-wetter-folgt-zum-wochenende-der-spaetsommer_id_54933749.html,0,www.focus.de,Wetter im Ticker - Auf herbstliches Wetter folgt am Wochenende der Spätsommer,Nach mehreren Tagen mit schwerem Unwetter in weiten Teilen Süddeutschlands folgt nun deutschlandweit noch einmal der Spätsommer. Über das Wochenende werden Temperaturen bis zu 30 Grad erwartet. Lesen Sie alle News im Ticker.,https://p6.focus.de/img/fotos/id_12492900/urn-newsml-dpa-com-20090101-201001-99-781682-large-4-3.jpg?im=Crop%3D%280%2C100%2C800%2C400%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=e9d732d97b045bf38dad7ea20cec4670bf3b635b584cc5d8e68077b429d3475a,2023-09-01T04:55:55Z,https://web.archive.org/web/20230903000800/https://www.focus.de/panorama/wetter-aktuell/wetter-in-deutschland-auf-herbstliches-wetter-folgt-zum-wochenende-der-spaetsommer_id_54933749.html,Nach mehreren Tagen mit schwerem Unwetter in weiten Teilen Süddeutschlands folgt nun deutschlandweit noch einmal der Spätsommer. Über das Wochenende werden Temperaturen bis zu 30 Grad erwartet. Lesen… [+10599 chars],,de,'Herbst'
https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/vorhersage--wechselhaftes-wetter-in-rheinland-pfalz-und-dem-saarland-33786508.html,https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/vorhersage--wechselhaftes-wetter-in-rheinland-pfalz-und-dem-saarland-33786508.html,0,www.stern.de,Vorhersage: Wechselhaftes Wetter in Rheinland-Pfalz und dem Saarland,"In Rheinland-Pfalz und im Saarland müssen sich die Menschen auf wechselhaftes Wetter einstellen. Am Freitag gebe es in den beiden Bundesländern Regen, vereinzelt seien auch Gewitter gering wahrscheinlich, teilte der Deutsche Wetterdienst (DWD) mit. Die Temper…",https://image.stern.de/33786510/t/RQ/v1/w1440/r1.7778/-/01--urnnewsmldpacom200901012309019934924v3w800h600l389t542r2001b1653jpeg---6918a38bc524cb79.jpg,2023-09-01T04:56:16Z,https://web.archive.org/web/20230903003420/https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/vorhersage--wechselhaftes-wetter-in-rheinland-pfalz-und-dem-saarland-33786508.html,"In Rheinland-Pfalz und im Saarland müssen sich die Menschen auf wechselhaftes Wetter einstellen. Am Freitag gebe es in den beiden Bundesländern Regen, vereinzelt seien auch Gewitter gering wahrschein… [+1141 chars]",,de,'Gewitter'
https://www.zeit.de/2023/37/eckart-strate-spiekeroog-duenensingen,https://www.zeit.de/2023/37/eckart-strate-spiekeroog-duenensingen,0,www.zeit.de,Eckart Strate auf Spiekeroog: Seine Bühne: Eine Düne,"Eckart Strate verbringt seit Jahren den Sommer und Herbst auf Spiekeroog – und singt. Warum? Lange Geschichte, aber echt interessant.",,2023-09-01T05:14:27Z,https://web.archive.org/web/20230902093106/https://www.zeit.de/2023/37/eckart-strate-spiekeroog-duenensingen,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+821 chars]",,de,'Sommer'
https://www.stern.de/gesellschaft/regional/hessen/vorhersage--wetter-in-hessen-uebers-wochenende-wechselhaft-33786534.html,https://www.stern.de/gesellschaft/regional/hessen/vorhersage--wetter-in-hessen-uebers-wochenende-wechselhaft-33786534.html,0,www.stern.de,Vorhersage: Wetter in Hessen übers Wochenende wechselhaft,"Den Menschen in Hessen steht in den kommenden Tagen wechselhaftes Wetter bevor. Am Freitag gebe es Regen, vereinzelt seien auch Gewitter gering wahrscheinlich, teilte der Deutsche Wetterdienst (DWD) mit. Die Temperaturen liegen demnach bei Höchstwerten von 18…",https://image.stern.de/33786536/t/uQ/v1/w1440/r1.7778/-/01--urnnewsmldpacom200901012309019935159v3w800h600l640t425r1920b1275jpeg---9d4afaa7820524c6.jpg,2023-09-01T05:22:16Z,https://web.archive.org/web/20230907123051/https://www.stern.de/gesellschaft/regional/hessen/vorhersage--wetter-in-hessen-uebers-wochenende-wechselhaft-33786534.html,"Den Menschen in Hessen steht in den kommenden Tagen wechselhaftes Wetter bevor. Am Freitag gebe es Regen, vereinzelt seien auch Gewitter gering wahrscheinlich, teilte der Deutsche Wetterdienst (DWD) … [+1024 chars]",,de,'Gewitter'
https://kaernten.orf.at/stories/3222244/,https://kaernten.orf.at/stories/3222244/,0,kaernten.orf.at,Meistgeklickt im August,"Die kaernten.ORF.at-Beiträge, die die Leserinnen und Leser im August am meisten interessierten, waren die Folgen der verheerenden Regenfälle und Gewitter im August. Muren, Hangrutschungen und Überschwemmungen wurden ausgelöst, ein Radfahrer wurde von den Flut…",https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2023%2F31%2F98%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1890225_master_708598_unwetter_bleiburg_matha5.jpg%3Fs%3D1faf0a2f490c258a79d3c51ad30fd6b5d31c2fe3,2023-09-01T05:38:21Z,https://web.archive.org/web/20230902011845/https://kaernten.orf.at/stories/3222244/,"Anfang August, in der Nacht auf Freitag, den 4. August gab es heftige Regenfälle in den Unterkärntner Bezirken, Wolfsberg, Völkermarkt und in Klagenfurt-Land. Etliche Zivilschutzwarnungen werden ausg… [+1754 chars]",,de,'Gewitter'
https://www.stern.de/gesellschaft/regional/sachsen-anhalt/ernte--apfelbauern-erwarten-sehr-spritzige-und-suess-saeuerliche-aepfel-33786882.html,https://www.stern.de/gesellschaft/regional/sachsen-anhalt/ernte--apfelbauern-erwarten-sehr-spritzige-und-suess-saeuerliche-aepfel-33786882.html,0,www.stern.de,Ernte: Apfelbauern erwarten sehr spritzige und süß-säuerliche Äpfel,"Die Obstbauern in Sachsen-Anhalt erwarten in diesem Jahr zwar keine überdurchschnittliche Erntemenge, dafür aber spritzige und süß-säuerliche Äpfel. Wegen der feuchten Witterung im Juli und August würden gute Fruchtgrößen erwartet, teilte der Landesverband Sä…",https://image.stern.de/33786884/t/S4/v1/w1440/r1.7778/-/01--urnnewsmldpacom200901012309019936171v3w800h600l640t379r1920b1140jpeg---a14362146a564af4.jpg,2023-09-01T07:35:01Z,https://web.archive.org/web/20230903021614/https://www.stern.de/gesellschaft/regional/sachsen-anhalt/ernte--apfelbauern-erwarten-sehr-spritzige-und-suess-saeuerliche-aepfel-33786882.html,"Die Obstbauern in Sachsen-Anhalt erwarten in diesem Jahr zwar keine überdurchschnittliche Erntemenge, dafür aber spritzige und süß-säuerliche Äpfel. Wegen der feuchten Witterung im Juli und August wü… [+1580 chars]",,de,'Ernte'
https://www.zeit.de/news/2023-09/01/apfelbauern-erwarten-sehr-spritzige-und-suess-saeuerliche-aepfel,https://www.zeit.de/news/2023-09/01/apfelbauern-erwarten-sehr-spritzige-und-suess-saeuerliche-aepfel,0,www.zeit.de,Ernte: Apfelbauern erwarten sehr spritzige und süß-säuerliche Äpfel,,,2023-09-01T07:35:01Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+821 chars]",,de,'Ernte'
